title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Nothing much to Mention,PuriRishi,Mumbai - Dubai,"Very average quality of service ofrered. Infact wheel chair for my senior citizen mother was chargeable at Dubai
Despite paying for emergency row seats they were reluctant to offer same
Food lousy and delayed flight both ways
The ladies in cabin prefer not to even listen to you",International,3.0,July 2019,9 July 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very bad,Hunny Arora,Sharjah - Chandigarh,First of all 2 hours delayed make my all journey schedule spoil. I will never travel With this flight again.,International,1.0,July 2019,9 July 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
On time service,Mohammad Javed,Dubai - Mumbai,"Express India flights are mostly on time, and reasonably priced. Airplanes however are often unkempt and cabin crew lack the expected degree of professionalism.",International,3.0,July 2019,9 July 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible but quite cheap,G Man,Dubai - Tiruchirappalli,"That was basically the only flight available for our travel agency as we were quite squeezed in time. Very bad service and food, and no air conditioner and more generally didn't seem to be targeting international travellers. The plane is quite small and odour was terrible in the second half of the journey and people requested the crew to close the toilets to limit the damage :)",International,1.0,June 2019,6 July 2019,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0
Frustrating!,Haidee T,Kochi (Cochin) - Singapore,"Our flight was delayed for more than 8hrs!First,they said it will be delayed for 2 hrs,after 2 hrs another 2 then 2,then 2!Despite this,they don't make announcement or anything,it's us passengers who are running behind staffs asking what's going on!We even went back to immigration area just to get their attention!It was very exasperating!",Southeast Asia,2.0,June 2019,3 July 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
budget flight,RM_Dubai_77,Kozhikode - Dubai,"decent, budget airlines dont expect much, but good to go for short international travels. they could improve their flight meals",International,1.0,June 2019,1 July 2019,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0
Air india express Bangalore to Singapore,Manikandan M,Bengaluru - Singapore,"We planned a trip from bangalore to singapore for vacation. We were worried to book in air india express since we hear a bad feed back like flight delays and poor service and cabin look and feel etc

But we took the risk and this is the experience.
1. Cheapest and fastest combination (direct flight)
2.Snacks was provided at no extra cost. That was a sweet surprise
3.Staff was good
4.Flight was delayed by one hour. But since it is after noon flight it was just a easy time pass (with kids) in airport.
Had it been late night and flight delay, then the experience would have been worse.

I wanted to travel on a day flight since we had kids.  Considering these factors Air india express (to singapore) experience is definitely good.",Southeast Asia,5.0,April 2019,28 June 2019,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0
"Keeping apart the rumor's , I had a great flying experience..!!",Mithun Raj M,Sharjah - Kochi (Cochin),"I have been reading a lot of negative comments about this airline for a while and to be frank i tried this airline only coz i had limited options and other airlines was too costly.
I expected a worst flight but it wasn't that bad must say. It was very rush hour and i had a tough time at check in , the boarding was on time and i was lucky to get a seat in emergency exit area since i went early for check in.
Flight was on time, it was clean and pretty decent, snacks was provided which also was good. Landing was on time and i can't say it was the smoothest of landing but okay.
I returned from Kochin to Sharjah in the same flight after on week and except getting caught up in the turbulence after take off (Which almost terrified the soul out of me), the flight was pretty decent and on time.",International,3.0,April 2019,25 June 2019,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0
Unexpectedly good experience,Reji Varghese,Dubai - Mumbai,"Surprised at very good experience. Flight left and landed before time, complimentary snack box and coffee was welcome, very courteous crew and efficient.",International,4.0,June 2019,19 June 2019,3.0,3.0,N/A,4.0,4.0,4.0,3.0,4.0
Good flight,P Ravi S,Mumbai - Sharjah,"For a budget airline the flight was good. I was contacted by the Airline through phone,  sms and email regarding a preponement. Checkin was smooth and I had no issues.  The boarding process was Ok and it was a full flight. The cabin attendants were helpful and the snack box had a kachori,  a sandwich, a muffin and a potato crisp packet. Tea and coffee were served. The cabin was Ok though maintenance could be improved. Baggage handling was good.",International,1.0,N/A,18 June 2019,3.0,3.0,1.0,N/A,N/A,N/A,N/A,N/A
Body Massage in Punjabi Bagh @ 9891276022,Raaga Body Massage,New Delhi - Kolkata (Calcutta),Raaga Body Massage is one of the best and affordable body massage center in Punjabi Bagh Delhi that provides all types of massage at an affordable cost. For More Information about our services call now 9891276022,Domestic,5.0,May 2019,2 June 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Not good experience,Sumeet J Shah,Singapore - Chennai (Madras),"I was traveling from Singapore to Mumbai via Chennai . The flight of 12.15 midnight was rescheduled to  2.15 ,then also flight arrived 30 mins late around 2.45 .
Staff in Singapore airport was rude in talking to customers. Even though I had connecting flight from Chennai to Mumbai I was asked to collect the luggage and do re checking at domestic airport, really bad experience when you are traveling with small kids",Asia,2.0,N/A,1 June 2019,3.0,3.0,1.0,1.0,2.0,N/A,N/A,N/A
An International Budget Air Liner - Air India Express,MPG Nair,Muscat Governorate - Kochi (Cochin),"This was my maiden flight by Air India Express (IX 442 - seat 3 C -19-04-19) during my last 25 years of stay abroad and now I feel why I missed such a majestic carrier all these days and therefore I have returned by IX 549 seat 3C on 28-04-19 also.

At the outset I was impressed by the rates which are very competitive and I have observed that the ""early birds"" could still benefit cheaper rates.

The service provided by the crew and the entire ground staff have been so cordial, which are really commendably worth the value of the money spent and are comparable if not much superior to those offered by other air liners in this sector.

Air India Express also offers a variety of food for your choice at a very reasonable additional charge which also is very competitive 

I, therefore, have decided to travel in Air India Express in future --
and have booked my next travel also with them to Enjoy Air India Exp on 27-06-19 on IX 554 seat 4C and return on 02-07-19 by IX 549 seat 4C..

Notwithstanding the above, I would still appeal to the management of Air India Express to initiate suitable actions to avoid any possible last minute cancellation of flights as I understand from previous press notes and mitigate the avoidable severe inconvenience to the customers / passengers which include families, children and infants. though I have not been in part of any such inconvenience attributable to Air India Express. Such an endevour will ensure a profitable steady growth to Air India Express 

Good Luck to Air India Express and a Happy Safe voyage of all users.",International,5.0,April 2019,15 May 2019,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
Worth the money,Bluebird,Kochi (Cochin) - Singapore,"This is my first experience in Air India Express. I believe it was really worth the money they charge. The aircraft was reasonably clean and well maintained. It's a long flight with a 1 hour halt at Madurai. We had ordered food online, hence it was good from Kochi to Singapore. Return flight food options were not too great, but that was not a problem as we could have an early dinner and get on board; the flight started 1 hour later than scheduled.",Southeast Asia,3.0,April 2019,6 May 2019,3.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0
Simple and Humble,Praveena Sreevisak,Kochi (Cochin) - Abu Dhabi,It was very good experience.Its my second time travelling by Air india Express.The service offered by them are good.It was a pleasant journey.,International,3.0,April 2019,30 April 2019,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0
Surprisingly good,NandanRao,Bengaluru - Singapore,"Many reviewers seem to have forgotten that the AI Express is the low cost option of AI and hence set the same expectations as the one for AI

At least in my case, I was expecting the same level as other low cost carriers (ex. Air Asia, Indigo, etc,) and in my humble opinion, AI express exceeded the expectations in every way. 

The check in was a breeze, the staff were courteous and the in flight experience was pleasant. The do offer a complimentary snack box that contained a samosa, cheese sandwich, cake and banana chips along with Coffee/tea. Compare this with Scoot/Air Asia that charge for a glass of water! Take off and landing were on time and the journey was smooth. I requested for a blanket for my kid and the FA was kind enough to provide one (Note that I requested the same in Air Asia in return flight and they asked me to purchase one)

Baggage arrive on time as well. Overall a smooth experience. I have now seen Air India improving the services over the last few years and consistently have been impressed with all their flights so far.",Southeast Asia,5.0,April 2019,28 April 2019,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0
Happy journey and nice service,jayareddy,Chennai (Madras) - Thiruvananthapuram (Trivandrum),It was a nice journey with great service and clean aircraft with inflight snacks and really it was a smooth journey.,Domestic,4.0,April 2019,26 April 2019,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0
Worse FA that I’ve ever encountered,jc_arvesu,Dubai - New Delhi,"I Had a very disappointing experienced on 24th April 2019 during my flight (Delhi - Dubai). I just took a snap for this FA while he’s doing/ gesturing the end-to-end procedures / things to do about the flight (as I can’t see sincerity in him) when all of the sudden- he went to my place and grabbed my mobile looking for the picture as he said it’s not allowed. Okay I understand if it’s not permitted to do so but why not saying it in a nice way? He told me “What’s funny and then?, “I’m sure this is not your first flight.” in a sarcastic manner. FYI Sir, there’s a lot of FAs who are happy if the passengers are filming/taking pictures as this add confidence & vibrant to them. If this is not really allowed (as you said), then why there’s a lot posted in social media sites (I’m happy to share the link if requested). Moreover, it’s humiliating at my end, the way you talked and asked me to delete the snap as if I did a serious crime/offense. I hope you still know/remember the proper way on how to handle this kind of scenario, just a little costumer service standard. Being rude will not make you smart. Your looks didn’t matched your attitude to be honest. Better do a refresher course in “good moral and right conduct”. Lastly, I hope I got your name right Sir Mayank Sheikh 😶. I will still travel to India but looking forward NOT to cross our path. 
P.S. Appreciate if you can provide me the details (for my future reference) that taking photos with the FAs are prohibited. Thanks.",International,2.0,April 2019,26 April 2019,3.0,3.0,1.0,1.0,2.0,N/A,N/A,N/A
good for money,DRSANDHIR,Dubai - Mangalore,value for money. cheap and they do serve snacks very good leg space. overall experience good if you are on budget,International,4.0,April 2019,26 April 2019,5.0,5.0,2.0,3.0,5.0,4.0,4.0,4.0
An average airline,Amy Badle,Chennai (Madras) - Singapore,"The airline is bit ok to travel. The flight left on time and landed on time. The in flight snack was average, just to feel that, you have eaten something.",Southeast Asia,2.0,April 2019,25 April 2019,3.0,3.0,N/A,3.0,3.0,4.0,4.0,2.0
Departure Terminal No. should be mentioned on the e-Ticket,Manohar L P,Dubai - Mumbai,"I rated Average for this Airline because of the fact that I had to shunt twice between Terminal No.1 & 2 for taking flight from Dubai to Mumbai on 12.3.19 as no terminal No. was mentioned on ticket. We hired a taxi from hotel to Terminal 1 and paid the taxi fare & approached  a porter standing nearby for help for luggage. He told that the flight goes from terminal - 2 As per traffic rules once fare is paid n meter turned off, the taxi cannot be hired from entry point of terminal n one has to go down for hiring taxi. But the driver took a risk ( as heavy fines are imposed for breaking rules) & downed meter for going to terminal  2.  While we were on way to terminal 2, the driver saw our ticket n said that the flight should depart from Terminal 1 n that the porter had misinformed. While half way, he turned back to Terminal 1 n dropped there n went. I went inside to enquire from assistance counter & was told this airline departs from Terminal-2.  We had to rush for Terminal 2 n for hiring taxi we had take our luggage which was quite heavy for us (being srs. of 74 & 67) and walk down for 3 quarters of a mile. We reached in nick of time at Terminal 2 & ended up with facing lot of trouble/stress and paying 120 dirhams extra. Airline should mention clearly in ticket the terminal No. from which flight departs to avoid inconvenience to passengers.",International,3.0,March 2019,23 April 2019,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0
Totally dissatisfied,Shifa,Kozhikode - Riyadh,Please don’t choose this flight if you are a mother. You not get any consideration at least a towel for breast feeding. The air houses were rudely behaved. And the seats are damaged. You cannot carry your kid to this seat comfortably. Iam tired of travelling not because of the time only because of the facility of this flight. So don’t choose this flight.i never choose this flight anymore.,International,1.0,April 2019,22 April 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Terrible Airline- Never on time,Eoin M,Chennai (Madras) - Singapore,"Flight was delayed by 6 hours once we landed into the airport. We were already on a 3 hour stopover. This left a 9 hour UNEXPLAINED wait in the airport. There was no reason for they delay and a lack of a genuine apology when we eventually boarded the plane enraged me. Unfortunately this was not the end of my bad experience with Air India Express, I also had another flight on the same trip delayed by over 2 hours for no explained reason. Please avoid this company when flying as there is a huge chance they will not be on time and this will potentially ruin your trip.",Southeast Asia,2.0,March 2019,13 April 2019,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0
Excellent staff service but poor administration and customer delight poicies affecting!,SREENIVASAREDDY M,Mumbai - Dubai,"I have booked a ticket through AIRINDIA EXPRESS purely on proud feeling of ""My country's carrier"", for which I have enjoyed an ultimate expirience which is sharing here with.
There are so many reviews on staff negligence etc are not correct as per best of my knowledge. They are performing at their best but admin policies are impying limitataions, what they can do? Examples as below.
1. At checkin with F Zone, there are fourteen counters and only 5to7 staff hardly available and they are workign with max. possible speed. When passengers are huge in numbers and time has taken 1 hr 25 minutes to surrender my bag , clearly evident that staff deficiency is there where management has to to take a call and depute adequate atleast in peak hours.
2. by taking charges at par with other air carrier service providers, on board amenities are no where corelating with same.
3. No on board entertainement facility with this aircraft
4. very pathetic food offered as lunch like Rs 5/- lays packet (MRP also printed on packet), one oily kachodi, two white bread slices with an internal stuffing of butter cheese and water/hot beverage. DO any body will satisfy like with whatever respect and smiling faces, crew serves this food? What is their mistake?
5. After landing at DUbai airport first bag arribved at belt after twenty minutes and my bag arrived after 63 munites.
My humble request to so called AIRINDIA EXPRESS admistrators that , pl. thick on removing our great country name from your brand and atleast country name will be remains intact reputative.
I will never, ever opt again for this service provider.",International,2.0,April 2019,12 April 2019,4.0,5.0,1.0,5.0,1.0,4.0,2.0,N/A
Absolutely Horrod,Michael B,Kochi (Cochin) - Singapore,The service is absolutely garbage - we were noted of a 2.5 hour delay via email. If over 3 hours you are eligible for a refund to find another flight. We arrived at the airport to find out the flight was subsequently delayed another 1.5 hours without any notification. No one had any idea what was going on. Absolute garbage airline,Southeast Asia,1.0,April 2019,1 April 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible horrible,Yuvansudee,Doha - Madurai,The flight was re scheduled and after that the timing was changed and not even one person from the airlines bother to ask for sorry and when we ask what happen why it's so delayed the answer came out the way very bad manner and irresponsible as well as poor treatment. Personally I will not recommend anyone to fly on this as well as I will not be travelling even the offer for free. When I booked I was so excited with the timings and flight but it was totally disaster.,International,1.0,April 2019,1 April 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good experience,Nimish P,Mumbai - Dubai,"I was a little sceptical abt Air India Express with all the negative reviews I found on the web. Contrary to those reviews, I found the aircraft not too old, quite clean and the service also good. The food though more of a snack than meal was quite good in terms of airline food.",International,5.0,N/A,30 March 2019,4.0,3.0,1.0,3.0,5.0,N/A,N/A,N/A
Homeflight,Roshan A J,Kochi (Cochin) - Dubai,"Every Indian knows that Air India Express is a budget flight. I have been a frequent traveler with this airline since the day I started my career in Dubai. Even a budget flight, they do keep their standards. This time they really made me feel that. The flight I took from Kochi to Dubai now was a neat flight and quite cozy. The another highlight which made me wonder is the new Express Cafe meal which needs to be pre-ordered. Even though, I didn't had the opportunity to have, I would definitely say and I must say that Air India Express surely gives me the goosebumps to travel again and again. Thank you AIE for having me and this is my humble opinion.",International,4.0,March 2019,28 March 2019,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0
Comfortable however late,Bharat Negandhi,Dubai - Kozhikode,"Overall the flight was comfortable. They have some nice seats with adequate leg room in the economy cabin. Flight was however delayed, which is what the airline needs to be more serious and particular about",International,4.0,March 2019,28 March 2019,5.0,4.0,3.0,3.0,4.0,N/A,N/A,N/A
Cheap flights / Budget flight,Pratik D,Mumbai - Dubai,"No drinks.. no meals ... On an international flight. Just a crappy bread butter and a muffin.  No entertainment on you seat. 

If you want a flight with proper meals and drinks and stuff to for jet or Emirates while flying to dubai",International,4.0,N/A,28 March 2019,3.0,3.0,1.0,4.0,4.0,N/A,N/A,N/A
"dirty, no legroom",Lyn9876,Kochi (Cochin) - Singapore,"The legroom was an absolute minimum and the seats were uncomfortable.
The aircraft smelled 'dirty' when we got on at Kochi. The toilet was the dirtiest I have ever seen on any aircraft and I travel a lot on many airlines. 
We ordered a meal in advance for the 2nd leg of our trip from Mandurai to Singapore. I had an omelette which was grey and rubbery - inedible. The fresh fruit was good.
There are no screens on this flight but since it is a budget airline that's to be expected.",Southeast Asia,2.0,March 2019,28 March 2019,1.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0
Worth for Price paid!,Pika,Amritsar - Jebel Ali,"In March I travelled from Amritsar to Dubai and  back  by Air India Express.Great flight and great staff.Over all great experience except no drinks and food available on board to buy just a small snack box distributed.

Can be improved for more fun.

Pika from Canada",International,3.0,March 2019,26 March 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst flying experience I ever had,Aashyana,Thiruvananthapuram (Trivandrum) - Sharjah,"Un professional ground staff & very bad attitude & totally disappointing, go for emirates even though you might spend a bit more . They will care you",International,1.0,March 2019,23 March 2019,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
Needs improvement,Disha D,Singapore - Chennai (Madras),Travelled Singapore to Chennai and back with my 5 year old child. Staff was considerate and helpful but cleanliness on the flight needs improvement. Overall value for money.,Asia,3.0,March 2019,20 March 2019,3.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0
Nice flight,KMC,Thiruvananthapuram (Trivandrum) - Kozhikode,Seats are very comfortable. Far better than other Budget Airlines. Service standards are good. The flight from Trivandrum to Calicut starts at eight and it would be convenient if a box breakfast( paid) is served since the flight lasts an hour. This would be a convenience for many passengers,Domestic,4.0,February 2019,19 March 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
The most hospitable in the category !,abhi_newalkar,Mumbai - Dubai,"Travelled air India after a long long time especially in the international sector and was pleasantly surprised.Had a great flight,Good service and comfort more so since the leg space in economy was more.It being an express (no frills category) of air India there was no alchohol served .however a baggage allowance of 15 kg and a lil snack box was offered !",International,5.0,March 2019,4 March 2019,5.0,5.0,3.0,5.0,N/A,N/A,N/A,N/A
Connecting to India,Parks9,Dubai - Amritsar,This was a very efficient service.  The hand luggage was dealt with swiftly and no extra was allowed.  The food on board was good.  Much better than some of the European budget airlines I have flown with before.  Would recommend.,International,5.0,February 2019,3 March 2019,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0
An evening flight,982pradipb,Mumbai - Kolkata (Calcutta),The flight was 1.30 hrs late due to the closure of Mumbai runways on certain dates. The flight attendants were very friendly and warm. They immediately arranged for a wheel chair for my mother on arrival at Kolkata at about 12.45 am. The food was good as well. The landing was smooth ( during my flights in the recent past with some private airlines the planes landed with thud and thereafter applied sudden brakes a couple of times ) .,Domestic,5.0,February 2019,2 March 2019,4.0,5.0,N/A,5.0,5.0,5.0,3.0,5.0
Dubai Trip,Y4world,Pune - Dubai,"Cheapest and safe flight, on time take off and landing, friendly and helpful staff. Quick on-boarding and off-boarding.",International,4.0,February 2019,26 February 2019,4.0,4.0,1.0,5.0,4.0,4.0,5.0,4.0
Okay experience,Nimesh P,Goa - Chennai (Madras),Flight was on time and clean.food choice and quality needs to be improved .more facilities like wifi and entertainment needs to be added.,Domestic,3.0,February 2019,26 February 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aircraft,Mahnaz k,Bahrain - Kochi (Cochin),"The aircraft was old with uncomfortable seats.
A very slow service.
Sincerely I couldn't recommend it.",International,2.0,January 2019,26 February 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
A budget Airline with a Touch of Extras,chackoka,Kochi (Cochin) - Singapore,"My wife and I travelled recently from Cochin, India to Singapore and back. I was a bit hesitant to select this airline because of the modest on-time record of Air India. Soon we realised that Air India Express is not Air India. The Express has an admirable on-time record. Then two issues clinched the decision: 1. The fare. 2. Timing of the flight.

The fare is unbelievably low. Period. The Cochin – Singapore flight was a comfortable 10.30 AM – 17-30 PM affair. (We hate night, especially late night, flights.) The return flight timing was not convenient, though. It was late night.

We fly frequently between Cochin and Singapore. And, over the years, we have flown in almost every airline that operates in the route. No airline, including the full-service ones, could match the timing, convenience, the fare and, defiantly, the service of the Express.

The aircraft we flew from Cochin to Singapore had a stop at Madurai, but that is a technical detail. We stayed in the aircraft cabin. The return flight was through Bangalore, and there too we stayed in the aircraft.

The Cochin – Singapore 737 cabin was shabby, no doubt, but the service made up for that. Unlike the other budget-airline service, Express offer complimentary snakes. We opted for paid-for lunch, and we were happy that we did. The lunch when served was piping hot, and the food was, well, delicious.

Alcohol, understandably, is not served complimentary. But it was available for purchase. The options are limited to Black Label scotch and Bacardi white rum. Price is steep, Bacardi 50 ml Rs.400, and Black Label Rs.500. No club soda is available. But the cabin crew was ready to provide ice and water.

The return flight was through Bangalore. The aircraft cabin was much better and the service was the same, superb. This flight too kept the time.

It is a great pleasure to fly Ait India Express. Whenever possible, I would fly Air India Express.",Southeast Asia,4.0,January 2019,17 February 2019,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0
Appreciating good staff,Avijit Das Patnaik,Bengaluru - Singapore,"AI Express is a budget airline so one must compare it today with Jet Airways or Indigo flying on the same route. I had a lovely checkin experience at Blr where although the queue was long, my man Chaitanya Charan Mahapatra ensured I get a seat with next two seats empty so that I can sleep. Also my suitcase lock wasn’t functioning so he went out of his way and got a strong string tied to the zipper handles & then sealed with a sticker so that no one opens it and I feel safe. Plus had a smile on his face.

Flight was take off was smooth, seats were better than Indigo, food was better than jet airways. In my order of preference amongst these three, Jet will be last.

You can read more about my Budget travel tips in my Book ‘Scissors Paper Stones - A Budget travel guide’ available in Amazon & Kindle.",Southeast Asia,5.0,February 2019,15 February 2019,4.0,4.0,1.0,4.0,5.0,N/A,N/A,N/A
Good Experience with small flaw,Siddharth D,Chennai (Madras) - Singapore,Flight was good. On time. Served Free Food. ONLY THING THAT NEEDS TO IMPROVE IS CLEAN WASHROOMS AND MAKING FACILITY OF WEB CHECK IN. They only have counter check in which may end up standing in queu for longer time.,Southeast Asia,4.0,February 2019,14 February 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible,MATHEWS S,Kochi (Cochin) - Dubai,"They make there most money by weighing hand baggage and checked baggage with 0.01 Kg precision. They made us throw 4 Kg , inspite of not having a hand bag. 
Meal is not so great.
Price is sometimes higher than Full Flight Service providers ( Like jet airways, emirates)

Currently check

DXB - COK July 2019 to Aug 2019 and see the price difference between Emirates and Air India Express. (Emirates is cheaper )

Air India express provides only 20 Kg baggage and very strict about hand baggage.

Food is chips and may be a wet samosa , with no ketchup.
But gives milk powder with Black tea for free.

Over all Satisafctory , but need to reduce their fares as now emirates has been cheaper than IX",International,2.0,August 2018,7 February 2019,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0
very pathetic service,p_Pooja10,Amritsar - Dubai,"Very pathetic service of air india express in every way. Below are the points 
1. After booking tge ticket from their portal, there was no one to clarify any query. Call centres doesn’t pick up the call. Tried dialing both indias and dubais office- no response
2. The flight got delayed by more than 7 hours. The total time it takes to reach dubai is 3 and half hours and total time to wait is 9 hours as people reach early too for international flights
3. No proper meals given to passengers. some sandwiches and a sugared drink was only offered. What about patients with diabetes. What about unlimited water. A water bottle at airport cost around 60 to 100 inr. 
4. No staff to resolve queries of passengers stranded at airport. 
5. No one either at call center or office picked up passengers call. At last it is an airline by corrupted management. So nobody cares
I would advice not to book this airline until and unless its ceey urgent.",International,1.0,January 2019,31 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Poor service,HAROLD99,New York City - New Delhi,No amenities at all.  Poor food.   of the 6 bathrooms available only 3 were working.  Stewardesses were overwhelmed and not especially friendly.   Movie options were pathetic and nothing else worked,International,1.0,January 2019,28 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Flight delayed ,Great  mindful service by Airindia express  team and Oman airports",AjayGV13,Muscat Governorate - Kochi (Cochin),"Hello

I was scheduled  to have fly out of Oman to Kochi on 14 the January 2019 by AirIndia express IX 442 which was delayed owing to technical snag .the flight which was scheduled to leave at 11.20 am went on getting delayed for hours on end .

I was quite astounded to note the special care and concern taken by the omana eiways ground handling staff , air India express team - country manager - mahesh , rafath , Oman airports team - All of then exceptionally took special care to make all passengers comfortable and supported all guests with  basic amenities .

Wish to congratulate a team who took control and responsibility of the situation and did all they could to make passengers comfortable 

Special mention goes to Azzan alwaihibi ( ground handling staff ) who stood all day with passengers even without food - until 10.00 pm till all passengers were accomodated .

Special need passengers were given special care and AirIndia ( mr Mahesh , rafath and team ) was exceptional in there support and genuine efforts.

Congratulations to all on how you managed an incident which could have been mishandled and could have created bad reputation 

'Things could go wrong , it is always how you manage it ' that determines the result

Felt I must acknowledge the sincere efforts of all the staff of AirIndia express ,Oman airports who went all the way to manage the situation perfectly well.

Congrats

Regards

Ajay George Varghese

CEO

Bipha Ayurveda

India",International,3.0,N/A,27 January 2019,2.0,3.0,3.0,5.0,3.0,N/A,N/A,N/A
AirIndia express-A Horror Movie-Doha to Mumbai,abhishekdey2015,Doha - Mumbai,"AirIndia wasn't my first choice of airline.Usually, when looking for airlines to fly, I'm searching up and down the list of consumer-aviation from Qatar. This trip was mostly like a horror movie. The start-Flight was precisely 1 hour late on 11th Jan 19 (AI9002). Was Quite patient with the waiting time. Then it all started. Here’s the list of flaws: Poor Hygiene in the washroom. No head napkin/hygiene cloth on top of the seat(absolutely unacceptable as lot of people might carry dandruff etc..). Dinner- A nightmare and I must elaborate with complete respect by saying Management is least bothered with regards to the quality of food, NO EXPIRY DATE LABEL on food(Absolutely unacceptable.It’s simply criminal). Pictures attached. Asked the staff and all that they have to say is “It’s our standard”. I replied “ It’s my right to know the manufacturing date and the date of expiration”. Eyebrows up and rolling eyes is all I got. Staff looked helpless as they had no answer and hid themselves behind the curtain and never came out to clarify further. 
I request the management to please read this very seriously and change if not improve immediately the way of operations. It’s my right to have a great experience leave beside the money paid for the ticket. I do not expect a Qatar Airways service but at least please try and get close to them to make all happy who chooses you. Take customers seriously Please !! 
On the contrary the flight from Mumbai to Kolkata was excellent. Professional staff. Good Breakfast (Again label missing). Honestly this flight made some good service recovery. Thanks !!

Abhishek Dey
+919674757124",International,1.0,January 2019,20 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Experince,rohit c,Abu Dhabi - New Delhi,Pretty comforting to fly in Air India Express. Only drawback is  the long line for check in and then the boarding. May be they need to add onto the counters and announce boarding section wise. Flight was on time and excellent. The cabin crews were good and hospitable and looked after the guests well.,International,5.0,December 2018,16 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bullsheet customer service,NANJE YACHTS DUBAI,Dubai - Mangalore,Kindly request to all coustomers dont go with air india flight from dubai to mangalore ...becouse with me hand bag bellow 6 kg and they asking me money without receipt in dubai gate f 1 ( 12 pm flight on 16.01.2019 ) and i strongly fight with them then they realise me....i am travel each 2 month to india so no more with air india and dont to also all ...thanks,International,1.0,N/A,15 January 2019,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
Good flight with 25 kg allowed,Chandresh Parmar,New Delhi - Surat,"i like this airlines because of  flight allowed 25  luggage in economy class  plus hand baggage . 
offer good breakfast at no  extra cost .",Domestic,4.0,September 2018,15 January 2019,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0
Seat Comfort. Customer Service. Value for Money. . Check-in and Boarding.,midhun k,Kochi (Cochin) - Abu Dhabi,"on time and comfort flight ,    Seat Comfort. Customer Service. Value for Money. need to clean properly. Check-in and Boarding.",International,3.0,September 2018,11 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Air India - the nightmare,Nihal gupta,New Delhi - Mumbai,"My flight was supposed to depart from Delhi to Mumbai at 4am on 12th Jan, 2019 but they firstly delayed it to 7am and then to 8am..I had my exam at 9am and because of air India, I missed my exam and will waste one full year for re-examination. Moreover, there was no staff available to contact to at the boarding gates. As per airlines rules, they should have provided me with free meal and room for overnight stay at the airport but no one listened to me and I had to suffer while night.. Guys I will recommned you to never travel via Air India whatever the emergency is.. I rate them 1/10 and will be shut down very soon for their behavior and service with customers",Domestic,1.0,January 2019,11 January 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Budget airline for international travel,Karthik K M,Mangalore - Dubai,"Good service and must improve a little 
Nice response from air hostess
This is best for budget travel for international trips",International,5.0,January 2019,7 January 2019,5.0,5.0,4.0,5.0,5.0,N/A,N/A,N/A
