title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
Wonderful experience,S K,New Delhi - Chennai (Madras),"Super and fabulous service and support ,new flights with neat and clean atmosphere. We use to travel once or twice a year so they give window seat on single request.",Domestic,5.0,December 2019,4 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Horrible service and poor club membership rules,SAMRAJ KIRUBAHA... B,Chennai (Madras) - Goa,"I was unable to create a club membership due to an error ""Service not connected status code: Internal Server Error"". I raised it multiple times through email and their pedestrian IT team was unable to solve. Finally I solved it myself as I am an IT professional and created the account.

I asked them to credit the miles for the journey done last month. It was because their website has been programmed to return only ""Name mismatch"" whenever you try to get miles credited by providing a PNR number. Whatever you give, it will tell ""Name mismatch"". I called their customer care who refused to credit the miles stating that it is their ""policy"". They don't have a full customer view and do not know that in Indian conditions people write their names in different ways. Because they don't want any miles to be credited to any account.

To the outside world they want to show that they have a club membership program. Their club account also does not allow to add family members who are born after 2002. This means they don't consider your full family. 

Dear people don't get deceived by this club. It doesn't exist.",Domestic,1.0,November 2019,4 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good economic flight sg274,koushik57,Kolkata (Calcutta) - Pune,Flight was good . Little late but that can be tolerable. Cleanliness can be improved more and broken parts of cup holder should be replaced. Overall good ..,Domestic,4.0,December 2019,4 December 2019,3.0,4.0,1.0,4.0,4.0,N/A,N/A,N/A
poor customer service.never recommend,sachin,Kochi (Cochin) - Chennai (Madras),"I am a spice-jet customer who booked ticket from Cochin to Chennai on 4th December 2019 at  8.40 A.M.To be frank i am very disappointed on your service.We came to know that the flight is cancelled when we arrived at airport only.This was so disrespectful from your side.It was your duty to inform us at-least 3 hour before.we came to know the flight is cancelled only at 6.48 A.M.Time is something that everyone values the most,who is gonna pay compensation for that or can you people gave us back that time to us.None of the authorized people give as a solution.one thing you could do is a chart a flight for all the customers in that flight in your own expenses or you should have book the tickets for everyone because you are a  reputed company,this is ruining your company name.you  also changed your flight number on November 21st.we did booked ticket for another flight and you changed the flight that is not an issue still,you are not sticking to anything. customer service is so poor.we need full refund and also we booked train ticket at that point of time so we need compensation for that too.its all your responsibility.",Domestic,1.0,December 2019,3 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Poor experience, delayed by more than an hour",Dipes B,Pune - Kolkata (Calcutta),"Flight was delayed. Instead of aerobridge, we were taken by bus and was difficult for persons on wheelchair. It was a poor experience oevrall. Flight attendants were very courteous though.",Domestic,2.0,November 2019,3 December 2019,2.0,4.0,1.0,4.0,3.0,3.0,5.0,2.0
"Unskilled staff, worst service",F. R. Khan,Jeddah - Patna,"My baggage is missing, it's more than 20 days I am in contact with customer service but still my issue is not shorted, I was missguided by the Spicejet Supervisor at Delhi airport as per customer service team of Spicejet. One of my baggage was damaged during transit because of mishandling by Spicejet team. I am unsatisfied and disappointed with the service of Spicejet. I hope my feedback will help many peoples to make their decision before booking a ticket with Spicejet.",International,1.0,December 2019,3 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ok trip,lalita P,Goa - Pune,Very horrible landing experience banged and applied forced brakes so passengers banged their heads on the front seats and windows,Domestic,3.0,December 2019,3 December 2019,4.0,4.0,3.0,3.0,3.0,N/A,N/A,N/A
Nice,M V L DEEKSHITULU,Varanasi - Hyderabad,"Nice experience, 
I was of the opinion that spicejet flights 
would be cancelled / rescheduled
Now I had a good flight experience",Domestic,5.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Very pathetic service,ganesh k,Patna - Mumbai,Very pathetic service at Patna while boarding. Service at Mumbai is even worst. Baggage not on belt even one hour after landing,Domestic,2.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cheating-backstabbing-cheapest-worst-unethical-low minded people,srinivasan l,Port Blair - Chennai (Madras),"i travelled from portblair to chennai 2nd dec 2019.

Booked the ticket on Sep21 2019, to return on Dec1st and timing was 14.45PM
All of sudden timings was revised to 10.10 AM.
Now the option is either board or refund or choose some other day
When called customer care, i asked for some discounts on hotel booking, because of timings changed i need to stay in island. First  i got answer as a seperate team will contact and help out
And then nodal officer a lady name Ruchi (she is poison), said you agreed to terms and conditons and we cannot offer any hotel.
Now after paying money , i need to succumb to this bladi rascals....
I cannot board @ 10.10 AM. if i go for refund i need to pay convenience charges, which is 250 + taxes per head(we were two ppl) and need to pay extra money for other flights tickets.

Simply keeping the terms and conditions as a weapon to shut the mouth of the passengers and disrespecting passengers and cheating their money.....I sincerely pray to lord of death to ring the death bell for this airline soon...... as  it happened for BSNL

and today dec 2nd ..timing was 10.10 AM whereas flight took off @ 11.15 AM ....
So every word they utter .....oh my gosh......lie ...cheat...backstabbing

this would be my final trip on this airline..

dont take chances of leaving your self respect to these low minded management.
Avoid this ariline EVEN AT THE CRITICAL SITUATION",Domestic,1.0,December 2019,2 December 2019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Perfectly awesome experience,Apurv Pandey,Varanasi - Mumbai,"You have set the standard. Seriously, you nailed it this time. One of my best flight experience, right from on-dot schedule following to in-flight experience and seats quality. You're setting up new standards for everyone in the industry. I'm a regular flyer and this is top notch service. Cheers and keep it up.",Domestic,5.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cleaning & Customer Experience,Shailendra Rai,Mumbai - New Delhi,"Amenities and cleaning is 10/10
Staff behavior and serve is also very good. Clear instructions during operation.",Domestic,5.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spicejet,Amit King,New Delhi - Chennai (Madras),Didn't like the cabin pressure. My ears got blocked. The rest was fine but the pressure of the cabin was too much.,Domestic,3.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spicy flt,SridharPyata,Varanasi - Hyderabad,The touchdown was scary? The turns taken on runway while takeoff & touchdown was something I have never experienced in all my 32 yrs of flying,Domestic,4.0,December 2019,2 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Refund payment not received / Unethical behaviour / AVOID,SphB243,Madurai - New Delhi,"I requested and paid for a ticket on a specific flight over the Spicejet counter in Madurai on the 30th October 2019. The Spicejet agent booked a ticket on the wrong flight instead and when I requested for this to be corrected they asked for more money and refused to refund my money there and then although it was Spicejet’s fault. After “senior management” been involved I was told that I would have to wait for 14 days before I see the refund back on my card and that if I want to fly, I would have to purchase another more expensive flight. That left me with no money at the time and although it has been over a month now, 2nd December 2019, I still have not got my money back. I had to call from abroad which incurred further charges to speak to another Spicejet agent, who told me that my refund is still pending as “senior management” has to approve and process it and that I would have to wait for another 14 days. Spicejet has been using my money, 10,104.00 INR, for over a month now without any reason and they have been only unhelpful and disrespectful on every encounter.",Domestic,1.0,October 2019,2 December 2019,N/A,N/A,N/A,1.0,1.0,N/A,N/A,N/A
Growth Strategist,L.Kham,Bagdogra - Bengaluru,"💛
Lovely cabin crew.
Good service and great interiors.
In-flight magazine had varied topics to go through.",Domestic,5.0,December 2019,1 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Good service,",IMRAN I,Gorakhpur - Bengaluru,"On time arrivals, cheerful crew, nice F&B, some of the SpiceMax seats aren't recliner, overall experience was great",Domestic,5.0,December 2019,1 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Don't value customers time (Unpunctual),Aneeta P,Kochi (Cochin) - Mumbai,"I was supposed to board my flight from COK 6:25PM, They made us stand in queue for around 15 minutes, then they informed us to go back to seats as their would be 15 minutes delay... Well their 15 minutes delay took our 1 hour... 6:55pm flight started after 8pm... Pilot was repeatedly telling sorry...well in my mind I was saying go to hell with your sorry just start the flight...I was supposed to catch a train after reaching BOM... Being a single lady travelling alone... Time would be more important to me to reach my destination safely... We were supposed to reach at 8:35pm at Mumbai... And we reached around 9:45 pm...i had to w8 one more hour to get baggage the process was too slow...i got it by 10:30 pm...as I didn't get train... I had already booked another one standing on the aisle in the flight... Now I don't trust the airline so I booked one after 12am reached railway station around 11:30 pm...reached 4hour late at home.. By 4am...

I noticed that everytime someone complaints about punctuality the management simply says sorry Or you can get refund.... Just understand that We are not interested in your refund neither your sorry we will be happy if your ppl work better... 

Frequent delays like these never happen with any other flights... 

So you can't always put up the same excuses again and again",Domestic,1.0,December 2019,1 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Comfortable experience,Surendran N,Bengaluru - Kozhikode,"We flew the above route. The ground staff at Bengaluru were very friendly and helpful in directing us to the right check in desk. The check in procedure was smooth not rushed. 
The flight itself left on time. Good upkeep of the interiors.
Short flight so had minimal or no interaction with the staff. 
Calicut airport arrival was smooth and quick. 
Overall experience was good.",Domestic,4.0,December 2019,1 December 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
On time service,Girish D,Tirupati - Hyderabad,"Excellent & efficient service, before time arrival & quick ground service, efficient staff, clean aircraft. 
Thank",Domestic,5.0,December 2019,1 December 2019,5.0,5.0,N/A,5.0,5.0,N/A,N/A,N/A
Pleasant experience,Masher16,Mumbai - New Delhi,"I recently took a return flight of SpiceJet for BOM-DEL-BOM. The takeoff from Mumbai was delayed by 30 minutes but then they covered up the lost time. Cabin crew was attentive and efficient. Legroom was a constraint but otherwise, it was a pleasant experience.",Domestic,4.0,November 2019,1 December 2019,2.0,3.0,N/A,3.0,4.0,4.0,4.0,N/A
Business,Joy Hingorani,Bangkok - New Delhi,"Nice, Easy, Smooth flying... Ground staff was very welcoming, friendly and smiling... likewise for the cabin crew, there are always smiles and friendliness on board... All said and done, was a great flight.",Asia,5.0,November 2019,1 December 2019,5.0,5.0,N/A,5.0,5.0,5.0,5.0,5.0
Terrible,arnabdipika,Kolkata (Calcutta) - Bengaluru,"My advice is to avoid this airline as best as you can. If you don’t have any options then opt for Indian Railway.
Now why I am saying so...

1. I have not seen any airlines to weigh the cabin baggage, not even International airlines like Emirates and Qatar airline. Personally I have travelled 4 times with Qatar to USA. 
On other hand SpiceJet actually weighed my cabin baggage & my laptop bag and charged me for every single gram of that is overweight. I felt like I have been caught by traffic police and it seems those crews in counter has a target set for squeezing money. They were utterly misbehaved. Disgustingly arrogant.  
As if “customer care”??? Go to hell. 

2. As usual the flight was delayed by 1hour but eventually instead of arriving to BLR at 7.45PM it reached at 9.10PM . And basically it killed the very own reason for choosing this flight, and it ruined by rest of the evening. Eventually reached home at 11.45PM. Thanks to great service by SpiceJet.

When I tweeted they said I quote
“We always try our best to maintain the departure time as per the schedule. However, at times, due to unavoidable reasons, we face delay. We sincerely regret any inconvenience caused.” 
So they are sorry that’s it and every trouble we faced has been washed away. 

So I could have also said that regarding my excess baggage “My overweight in cabin baggage was due to unavoidable reason , and I am sorry for the inconvenience caused to the flight” 

3. Once you enter the flight you will feel you entered in world of advertisement. The interior itself is a walking marketing metal
Box. Similar like F1 car driver with all logos sticking out from their costumes. Everywhere there are ads. 

This is the last time I am flying with this nauseating spicy red. 

Please avoid SpiceJet it worst of the worst.

My ranking 
1 Indigo
2. Air Asia 
3. Vistara",Domestic,1.0,December 2019,30 November 2019,1.0,4.0,1.0,1.0,N/A,N/A,N/A,N/A
Room For Improvement,Ajit_N_Kulkarni,Mumbai - Dhaka City,"Mumbai Dhaka flight SG 77  was to leave from Mumbai at 8.55 am on 18th Nov19. 

It means one has to reach 180min before as per rule means at airport at 5.55am. It means one has to start 1 hr early from home or hotel means starting point can be 4.55am. Considering to complete morning routine one has to wake up 1 hr before means 4 am can be waking up. 

He or she becomes ready and suddenly gets message that flight is delayed to 10.50 am. So waiting and or starts for airport. 

After reaching airport and checking-in, one gets message that flight delayed to 11.40am but courtsey shown to give breakfast. Gate declared is now changed. Again waiting period starts and suddenly gets message flight further delayed to 12.50pm and lunch will be served. So for taking lunch again walk up and long way and come back. 

Meantime people gets irritated, few started talking with manager to confirm timing which is not answered properly. Then 1.45pm was new given time. Which was then postopnded to 3.30 pm. 
Now patience of people went off. There were lot of children, their parents go t annoyed. Lot of business people who had arranged meetings, for them it was problem. Their schedule went off. 
Everything was unkown scenario, disorder, total chaos. Surprisingly no ground staff or manager was there who could correctly tell what was issue, when this flight going to take off, is it going to take off. One gentleman staff was just saying now it will be taking off. But it went as false assurance. 

Please understand the gravity of situation that people who have woke up at 4am and planned their day for going to native place or on tour or for business or any urgent work are having no clue whatsoever if they can go or not. It will be better for airline to understand the scenario of peoples's mind and needs to improve upon such situation, which any time should not happen. Airline can think upon making alternate arrangement on humanitirian ground in such situation. So also depute the senior team to handle the people and give correct information instead tossing or false commitments.",Asia,2.0,N/A,30 November 2019,3.0,3.0,1.0,3.0,2.0,N/A,N/A,N/A
Nice,ANUJ K S,Chhatrapati Sambhaji Nagar - New Delhi,Good i like it was good experience Shirdi airport should re start at earliest to help more and more people,Domestic,4.0,November 2019,30 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Retired,Ishwer N,Mumbai - Thiruvananthapuram (Trivandrum),Good flight. Passenger oroentayipn High. Attention to Super Senior Citizen 75+ could be enhanced for Mutual Benefits. Senior Couple must get seats to gather as a Policy.,Domestic,4.0,November 2019,30 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Decent Space - Budget Travelling,Fawaz,Mumbai - New Delhi,Overall the flight was value for money. I had booked seats which were placed at front of the plane along with meals. Its a budget airline so didn't expect much but it certainly felt to me that it was value for money.,Domestic,3.0,November 2019,29 November 2019,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
SG 323 from Chennai to Atna,Srinivasan R,Chennai (Madras) - Patna,This recently introduced direct flight from Chennai to Patna is a boon saving passengers considerable time and effort involved in changing flights at intermediate airports Service was operated by roomy Boeing 737-800 aircraft Onboard service was very professional The flight was packed to capacity indicating its popularity No more hesitation in planning Patna visit from Chennai,Domestic,4.0,November 2019,29 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cancellation of ticket - flight more than 2 hrs late,Rohit G,Ahmedabad - Chennai (Madras),"Wife was travelling AMD to MAA and flight was delayed. However their system showed only 105 min because the moment they show 120 min they have to refund or provide alternate connection. even though the flight SG 326 dt 28.11.19 took off after a delay of 145 min, their website continues to show a delay of 105 min only. Even the call center claims that. What sort of an airline is this which can falsify and argue just to avoid a refund.
Friends I would suggest you avoid this LOW GRADE (low cost ) airline at all cost with this sort of customer ethics.",Domestic,1.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Flight,vaishnavigodse,Mumbai - New Delhi,"Pocket friendly flight. Good food.
Only issue with flight was take off, which the pilot did horrible.",Domestic,5.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Mr,Nawaab,Chennai (Madras) - Jaipur,Helpful staff and crew it was a peaceful flight it was a good experience and will surely look forward to fly again,Domestic,5.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Wow Service *,Awantika R,Bengaluru - Kolkata (Calcutta),"I would really appreciate the whole Team of spice jet everyone including captain's, cabin crew for the service & for guidance..i just had a upset point as I had to wait for my baggage for long*
I would appreciate Arpita as she helped  me even in my departure time.",Domestic,5.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1hr 40 mins Flight was delayed by over 2hours,Shyamal,Mumbai - Bengaluru,The flight was delayed by over 2 hrs . It's a total flight of 1hr 40 mins prebooked 24 hrs in advance food was not available on flight. The plane had reinforced tape holding things together.,Domestic,2.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Experience Spice Jet,Fearless155891,Madurai - Chennai (Madras),Can do much better. The only thing I commend about is the punctuality and reliability. The food and beverage can be improved,Domestic,4.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Excellent service . On time. Smooth check in with a smile. Sweet cabin crew,Vikky2014,Ahmedabad - Pune,5 star service . Smooth check in with a smile. Sweet cabin crew . On time. Smooth baggage pick up. Would strongly recommend,Domestic,3.0,November 2019,28 November 2019,5.0,5.0,N/A,5.0,3.0,N/A,N/A,N/A
Need improvement.,Moupriya,Kolkata (Calcutta) - Chennai (Madras),"Though the flight availability options are more in spicejet which really helps a lot in making our plans nicely but the beverage provided on board specially the coffee is simply worthless. Paying 100₹ for a half cup of coffee that also watery is just horrible.
Kindly improvise in beverage service.",Domestic,3.0,N/A,28 November 2019,4.0,4.0,1.0,3.0,3.0,N/A,N/A,N/A
Excellent,md shamshad s,Mumbai - Patna,"Excellent hospitality of the cabin crew members and delicious foods comfortable seats, large leg spaces",Domestic,4.0,November 2019,28 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good experience,Jay A,Mumbai - Goa,"It was a nice experience to take spicejet flight to Goa. 
Though flight was delayed, we were safely landed in 55 minutes. 
The flight crew was okayish.
Take off and landing okayish.
We would love to take spicejet flights in future too.",Domestic,2.0,N/A,27 November 2019,2.0,3.0,2.0,N/A,N/A,N/A,N/A,N/A
"Over all good experience in spicejet
But want to improve features",Ajooz,Kochi (Cochin) - New Delhi,Good experience but want improve quality of food tolitets cleaned my flight's rest room door not working properly it hard to open and close,Domestic,5.0,November 2019,27 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spice jet - worst airlines ever,Vignesh,Pune - Chennai (Madras),"Though it's Budget airlines, customer can't simply change the plans because of delay delay delay...

The flight never started at on time in their history. 

Following are two instances happened in last two months,

1) They cancelled Diwali flight which I booked and given free reschedule and rescheduled flight also got cancelled.

2) The flight which I booked is at 11.15 Pm and arrived airport at 10pm / took boarding pass and then only get to know the flight timing at 3.15 Am . There is no communication thru mobile or something about it .. I was stayed back at airport for that night .

The above instances happened from Pune to Chennai.

Hereafter I won't go with this airlines for sure !",Domestic,1.0,November 2019,27 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Exhausted,Surya D,Mumbai - New Delhi,"1) domestic flight delayed by 1 hour for no real reason. 
2) Receive pre booked meals same time as other passengers.
3) Boarding gate opens, then wait 20 mins standing in line since they go by first come service and flight hasn't arrived. If you are seated at the back, good luck. 
4) Finally serve food 30 mins before landing.
5) Random announcements regarding violence against females.
6) Random Punjabi music playing loud in the background.
7) Extremely slow service. 
8) Too tired for words.
9) Worst flight, almost as bad as air India international.",Domestic,2.0,N/A,27 November 2019,1.0,1.0,1.0,1.0,2.0,N/A,N/A,N/A
Highly recommended,Bornona Goswami,Chennai (Madras) - Guwahati,"I have never come across a crew this professional, competent as well as proactive, it was a trip. I made a round trip and shall always choose spikey henceforth",Domestic,5.0,November 2019,25 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Smooth landing,roanned24,Dubai - Mangalore,"in all my years of travel and i have many, landings were always those moments my heart skipped a beat. especially in mangalore where the runway is on top of a hill and known for being short and abrupt. there is always a bang and screech when the wheels touch the ground. so this time too as i was sitting in my seat 10F i expected the same screech and bang as the wheels hit the tarmac. but to my astonishment and shock none of this ever happened. it was the smoothest land i have experienced in my life where i never had to clench the seat. job well done capt neema singh. it was a pleasure to travel with spice jet. and i would highly recommend this airline for being punctual and professional and making my flight pleasurable.",International,5.0,November 2019,25 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Low cost airline with soul & kindness,Estanislao L,Varanasi - Kolkata (Calcutta),"The best option for traveling in India. 
Good prize for value. 
Very well the communication, you always will be informed about the flight status.",Domestic,5.0,November 2019,25 November 2019,3.0,4.0,2.0,5.0,5.0,N/A,N/A,N/A
Very Poor Overall Experience,saravanan8889,Chennai (Madras) - Kolkata (Calcutta),"1) Mobile app not working for 3 weeks. Reply from customer care team is to use desktop.
2) Only middle rows are free of cost.
If ur travelling with family webcheck-in possible only if you pay for adj seats
3) Very Poor maintenance inside aircraft. Torn & dirty seat covers",Domestic,3.0,N/A,25 November 2019,2.0,2.0,1.0,3.0,3.0,N/A,N/A,N/A
Worst airline in terms of safety of musical instruments  you carry for show,aishwarya34,Chennai (Madras) - Bengaluru,"We as a band travelled on 24th November 2019 from Chennai to Bengaluru and as we landed we had to get to the venue for sound check and as we reached and the show was during the day and we opened the hard case of the keyboard and we find that one key is completely broken of the keyboard even after having a real hard case. This is kind of safety and service they provide at SpiceJet airline. We had put a sign of fragile and the hard case was also mishandled and broken. A lot of damages has happened to the keyboard, even one knob is not working. It’s costing a repair of 30,000 - 40,000. Will never fly this airline ever.",Domestic,1.0,November 2019,25 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst experience,Yo26,San Jose - Jodhpur,"Please don’t use this airline
It has been the worst experience ever.
They had a delay in one of our flights. Because of that we lost our connection flight. They didn’t treat us respectfully, didn’t help with hotel, transportation, don’t even with a letter that we needed to send our insurance company.
Their treatment was with ignorance and without any concern about our situation 
If you don’t want to have a terrible experience during your vacations please don’t use this poor airline",International,1.0,November 2019,25 November 2019,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
Spicejet which is now my favorite,obliviousn,New Delhi - Goa,"Air travel is best when I fly the only true Indian low-cost airline, Spicejet which is now my favorite. I do flights often as per my new business expansion needs. So the travel needs viz, on-time reaching, price of the flight and good flight are apt for me while and when I've flown the airline. I happily recommend this airline.",Domestic,5.0,November 2019,25 November 2019,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Good flight experience,ashish c,Amritsar - Jaipur,Good flight experience with SpiceJet .Good staff very professional at their work . Specialy Khushali & Priya,Domestic,5.0,November 2019,25 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Excellent service by SpiceJet staff,Sowmya Sankar,Bengaluru - Chennai (Madras),"Excellent support. She helped me to board in to flight, when I reported just half an hour before departure",Domestic,5.0,November 2019,24 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Work on your customer service,Itms2018,Bengaluru - Chennai (Madras),"Laptop bag and a small suit case. They put both together and weigh it and then charge 2800 at the gate. All other airlines take luggage for check in if they are over sized especially when the ticket already covers baggage for checkin. Most ridiculous service. I used to travel every week, but never again on this airline",Domestic,1.0,November 2019,24 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Completely Run Down,Mital_Ashish,Mumbai - Hyderabad,"Spicejet on board quality has gone down over the years, need to be improved. Food is bordering on bad, legroom is OK, Seats need to be replaced",Domestic,2.0,November 2019,24 November 2019,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0
Disaster service,Sumeet Chaudhari,Patna - Mumbai,"I was on flight 377 and the crew on board were very unhelpful 
I had ordered for a cappuccino which was not even close to a regular coffee on informing the crew she first said that she ll change it to a masala tea as the coffee they have is not a good one then suddenly another crew turns up (HEMA) and said that she cannot do anything in it . And if possible she ll change it later on she didn’t even bother to replace it or neither bother to inform . 
Really disappointed with the service by the crew really unprofessional.

Would not recommend to anyone",Domestic,1.0,November 2019,23 November 2019,1.0,1.0,1.0,1.0,1.0,N/A,N/A,N/A
one kg excess fare,Arvind,Udaipur - Jaipur,"Aushutoshb210,
i know i have read all conditions ,you dont  follow the sprit of Customer service .
you are so rigid then,God help spicejet .
No where in the world i have been asked for one kg extra baggage in my 40 years of travell , leave alone your theory point no so and so ,it looks good for the sake of arguing but somethng called Customer Relation and some bits and pieces help Airline to grow and these point add to the downfall of the airlines . 
i will ensure that i avoid Spicejet in my future tarvel as you are so rigid that you may some day point out some clause and take out monry from my pocket .
I will also ensure that i make a point to avoid Spicejet for my and my famliy plus officials travel as much possible . 
thanks for your reply",Domestic,2.0,November 2019,22 November 2019,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0
Ajay prasad,Ajay,Ahmedabad - Chennai (Madras),"I was at the airport 35 mins before departure. At the first look, the boarding team denied me the boarding pass but within seconds after looking g at my distress of missing my flight went an extra mile. They arranged for my boarding pass, checked in my luggage, sent a helper with me to see that I clear the security gate and be in time for boarding the plane b4 the gate closes. It was all the more priceless as I was travelling to meet my daughter who was admitted in a hospital for dengue treatment.",Domestic,5.0,November 2019,22 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Very good in punctuality, worst in food",sudipta s,Guwahati - Kolkata (Calcutta),"Spicejet was punctual. Departure and arrival were on time. However waited a little longer for luggage collection.

The food was worst i ever had. Seems like few days old with today's sticker. Pre Booked for meals, got sandwiches at dinner time.",Domestic,3.0,N/A,22 November 2019,3.0,3.0,1.0,4.0,3.0,N/A,N/A,N/A
Spice jetvflight,Kamal S,New Delhi - Mumbai,Great experience and tasty food at spice jet Nikita the airhostess attended well and very cooperative team of spicejet,Domestic,4.0,November 2019,22 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Trip,Nicky,Bagdogra - Mumbai,"Spice jet crew was very helpful, Ashley and deepti were amazing when it comes to service.
They never made me feel that I was in long flight.
Thanks Ashley and Deepti and Spice jet for such wonderful service, hope to see you again.",Domestic,5.0,November 2019,22 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Poor services and poor airlines,Rasuka,Bengaluru - New Delhi,The staff is uncourteous and have a poor attitude towards customer requirements. They are cheats and try to squeeze customers for random reasons. Apparently their policies change overnight and they don't bother to inform customers.,Domestic,1.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
What a garbage,ASMS2014,Dhaka City - Mumbai,"This is the worst airlines that can ever exist in the entire universe. They operate their crappiest airplanes where no direct flights are offeres by any other airlines. Dhaka Mumbai Dhaka, and both times flights got delayed by hours(7-8). The worst part is you keep waiting and every 50 minutes, it gets delayed by another hour. They dont declare 8 or 9 hours at the very beginning but update every 50 minutes. I feel like they operate just to torture passengers. They never get air traffic clearance to land, so wherever you are flying be ready to hover over at least for an extra hour. Food was Ok but not expecting anything special for a 3 hours long flight. People should avoid this airline at all cost. The only good part was the 3 crew members were nice and accommodating.

Worst flying experience of my life both ways.",Asia,1.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Devinder Singh Kandhari,Devinder K,Hyderabad - Bhopal,"Great in flight experience, great staff
Easy with my transfer at the Airport
Must say everything was 10 on 10
Will continue flying with them",Domestic,5.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Journey,MUTHU,Chennai (Madras) - Ahmedabad,Next time also I prefer to go with Spicejet. Really good journey experience with Spicejet especially seat comfortness.,Domestic,5.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Good Fly! Just an hour,Rahul,Goa - Chennai (Madras),Direct round away flight from chennai to goa. Just an hour travel and take off/landing was smooth. Would suggest this for an budget leisure travel,Domestic,5.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Worst flight ever !!!,Prashant Nair,Dubai - Jaipur,"This was the worst experience. Have been flying with all the airlines but this was terrible. Being 2 passengers we were allowed to take 2 cabin baggage but while entering the flight we were asked to put that in check-in baggage, where staff is not giving assurance of safety of that bag. Not at all customer oriented.",International,1.0,November 2019,21 November 2019,1.0,2.0,1.0,1.0,N/A,N/A,N/A,N/A
Superb experience,happy s,Bagdogra - Kolkata (Calcutta),"Staff is supportive,hassle free boarding.Timely Landing.Will surely recommend to my friends & family.",Domestic,5.0,November 2019,21 November 2019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
